Fault Model FM3.1																					
FID	minisection	Name	ELon1	NLat1	ELon2	NLat2	CREEPS?	ABM slip rate	ABM rake	NeoKinema slip rate	NeoKinema rake	NeoKinema dip	Zeng slip rate	Zeng rake	Geologic rate (mm/yr)	Geologic lower bound (mm/yr)	Geologic upper bound (mm/yr)	Geo rake	Geo dip	Geo dip dir	
696	696.04	Walker Spring 2011 CFM	-121.0669	40.4218	-121.0874	40.4945	F	0.00	0.0	0.57	-118.3	55	0.02	-90.0	0.01	0.00	0.20	-90.0	90	79.26	
697	697.01	Wight Way 2011 CFM	-122.8449	38.9528	-122.9664	38.9172	F	0.00	-90.0	0.02	-61.4	69	0.10	-90.0	0.01	0.00	0.20	-90.0	69	353.51	
697	697.02	Wight Way 2011 CFM	-122.9664	38.9172	-123.0380	38.9356	F	0.00	-90.0	0.02	-61.4	69	0.10	-90.0	0.01	0.00	0.20	-90.0	69	353.51	
698	698.01	Fish Slough 2011 CFM	-118.3923	37.5819	-118.3971	37.4740	F	0.20	-90.0	0.69	-91.9	60	0.20	-107.5	0.20	0.10	0.50	-90.0	60	271.31	
698	698.02	Fish Slough 2011 CFM	-118.3971	37.4740	-118.4047	37.4289	F	0.21	-90.0	0.69	-91.9	60	0.20	-107.5	0.20	0.10	0.50	-90.0	60	271.31	
698	698.03	Fish Slough 2011 CFM	-118.4047	37.4289	-118.3772	37.3626	F	0.20	-90.0	0.69	-91.9	60	0.20	-107.5	0.20	0.10	0.50	-90.0	60	271.31	
698	698.04	Fish Slough 2011 CFM	-118.3772	37.3626	-118.3997	37.3248	F	0.21	-90.0	0.69	-91.9	60	0.20	-107.5	0.20	0.10	0.50	-90.0	60	271.31	
699	699.01	Garberville - Briceland 2011 C	-123.6353	39.9885	-123.7613	40.0626	F	11.96	170.9	2.60	180.0	90	2.08	161.5	2.60	0.20	5.00	180.0	90	45.18	
699	699.02	Garberville - Briceland 2011 C	-123.7613	40.0626	-123.8556	40.0868	F	10.83	161.2	2.60	180.0	90	2.08	161.5	2.60	0.20	5.00	180.0	90	45.18	
699	699.03	Garberville - Briceland 2011 C	-123.8556	40.0868	-123.9501	40.1564	F	11.69	179.1	2.60	180.0	90	2.08	161.5	2.60	0.20	5.00	180.0	90	45.18	
699	699.04	Garberville - Briceland 2011 C	-123.9501	40.1564	-124.0445	40.2519	F	11.57	-172.8	2.60	180.0	90	2.08	161.5	2.60	0.20	5.00	180.0	90	45.18	
699	699.05	Garberville - Briceland 2011 C	-124.0445	40.2519	-124.0692	40.2936	F	10.98	-162.6	2.60	180.0	90	2.08	161.5	2.60	0.20	5.00	180.0	90	45.18	
699	699.06	Garberville - Briceland 2011 C	-124.0692	40.2936	-124.1212	40.3600	F	11.43	-165.3	2.60	180.0	90	2.08	161.5	2.60	0.20	5.00	180.0	90	45.18	
700	700.01	Gillem - Big Crack 2011 CFM	-121.5989	41.6604	-121.5640	41.7296	F	0.40	-90.0	0.32	-80.2	60	0.34	-109.0	0.40	0.20	1.00	-90.0	60	94.08	
700	700.02	Gillem - Big Crack 2011 CFM	-121.5640	41.7296	-121.5671	41.7786	F	0.40	-90.0	0.32	-80.2	60	0.34	-109.0	0.40	0.20	1.00	-90.0	60	94.08	
700	700.03	Gillem - Big Crack 2011 CFM	-121.5671	41.7786	-121.5575	41.8693	F	0.39	-90.0	0.32	-80.2	60	0.34	-109.0	0.40	0.20	1.00	-90.0	60	94.08	
700	700.04	Gillem - Big Crack 2011 CFM	-121.5575	41.8693	-121.5687	41.9746	F	0.39	-90.0	0.32	-80.2	60	0.34	-109.0	0.40	0.20	1.00	-90.0	60	94.08	
701	701.01	Goose Lake 2011 CFM	-120.3490	42.2817	-120.3662	42.2382	F	0.01	-90.0	0.09	-78.0	58	0.10	-90.0	0.01	0.00	0.20	-90.0	58	255.83	
701	701.02	Goose Lake 2011 CFM	-120.3662	42.2382	-120.3463	42.1549	F	0.01	-90.0	0.09	-78.0	58	0.10	-90.0	0.01	0.00	0.20	-90.0	58	255.83	
701	701.03	Goose Lake 2011 CFM	-120.3463	42.1549	-120.3060	42.0726	F	0.01	-90.0	0.09	-78.0	58	0.10	-90.0	0.01	0.00	0.20	-90.0	58	255.83	
701	701.04	Goose Lake 2011 CFM	-120.3060	42.0726	-120.2905	41.9851	F	0.01	-90.0	0.09	-78.0	58	0.10	-90.0	0.01	0.00	0.20	-90.0	58	255.83	
701	701.05	Goose Lake 2011 CFM	-120.2905	41.9851	-120.3157	41.9247	F	0.01	-90.0	0.09	-78.0	58	0.10	-90.0	0.01	0.00	0.20	-90.0	58	255.83	
701	701.06	Goose Lake 2011 CFM	-120.3157	41.9247	-120.2206	41.8041	F	0.02	-90.0	0.09	-78.0	58	0.10	-90.0	0.01	0.00	0.20	-90.0	58	255.83	
701	701.07	Goose Lake 2011 CFM	-120.2206	41.8041	-120.1729	41.7614	F	0.01	-90.0	0.09	-78.0	58	0.10	-90.0	0.01	0.00	0.20	-90.0	58	255.83	
702	702.01	Hartley Springs 2011 CFM	-119.0035	37.6455	-119.0076	37.6955	F	2.37	-120.8	0.62	-93.7	50	0.61	-109.0	0.50	0.20	1.00	-90.0	50	71.74	
702	702.02	Hartley Springs 2011 CFM	-119.0076	37.6955	-119.0335	37.7628	F	2.65	-136.0	0.62	-93.7	50	0.61	-109.0	0.50	0.20	1.00	-90.0	50	71.74	
702	702.03	Hartley Springs 2011 CFM	-119.0335	37.7628	-119.0822	37.8341	F	2.93	-146.8	0.62	-93.7	50	0.61	-109.0	0.50	0.20	1.00	-90.0	50	71.74	
703	703.01	Hilton Creek 2011 CFM	-118.7630	37.5066	-118.8076	37.6067	F	1.53	-90.0	2.20	-115.6	50	1.50	-108.7	1.50	1.00	2.00	-90.0	50	56.8	
703	703.02	Hilton Creek 2011 CFM	-118.8076	37.6067	-118.8874	37.6706	F	3.20	-162.8	2.20	-115.6	50	1.50	-108.7	1.50	1.00	2.00	-90.0	50	56.8	
703	703.03	Hilton Creek 2011 CFM	-118.8874	37.6706	-118.9495	37.7318	F	1.41	-90.0	2.20	-115.6	50	1.50	-108.7	1.50	1.00	2.00	-90.0	50	56.8	
704	704.01	Honey Lake 2011 CFM	-120.0082	39.9736	-120.0653	40.0062	F	2.48	180.0	1.19	180.0	90	1.79	-169.4	2.50	1.00	5.00	180.0	90	35.26	
704	704.02	Honey Lake 2011 CFM	-120.0653	40.0062	-120.1371	40.0662	F	2.44	180.0	1.19	180.0	90	1.79	-169.4	2.50	1.00	5.00	180.0	90	35.26	
704	704.03	Honey Lake 2011 CFM	-120.1371	40.0662	-120.2587	40.1577	F	2.46	180.0	1.19	180.0	90	1.79	-169.4	2.50	1.00	5.00	180.0	90	35.26	
704	704.04	Honey Lake 2011 CFM	-120.2587	40.1577	-120.4483	40.2324	F	2.42	180.0	1.19	180.0	90	1.79	-169.4	2.50	1.00	5.00	180.0	90	35.26	
704	704.05	Honey Lake 2011 CFM	-120.4483	40.2324	-120.4917	40.2850	F	2.37	180.0	1.19	180.0	90	1.79	-169.4	2.50	1.00	5.00	180.0	90	35.26	
704	704.06	Honey Lake 2011 CFM	-120.4917	40.2850	-120.6611	40.3237	F	2.48	180.0	1.19	180.0	90	1.79	-169.4	2.50	1.00	5.00	180.0	90	35.26	
705	705.01	Likely 2011 CFM	-120.2451	40.8910	-120.3613	40.9830	F	1.22	180.0	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
705	705.02	Likely 2011 CFM	-120.3613	40.9830	-120.4266	41.0619	F	1.12	180.0	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
705	705.03	Likely 2011 CFM	-120.4266	41.0619	-120.4954	41.1157	F	1.22	180.0	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
705	705.04	Likely 2011 CFM	-120.4954	41.1157	-120.5446	41.1685	F	1.15	180.0	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
705	705.05	Likely 2011 CFM	-120.5446	41.1685	-120.5966	41.2131	F	1.20	180.0	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
705	705.06	Likely 2011 CFM	-120.5966	41.2131	-120.6356	41.2598	F	1.12	180.0	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
705	705.07	Likely 2011 CFM	-120.6356	41.2598	-120.7269	41.3314	F	1.22	180.0	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
705	705.08	Likely 2011 CFM	-120.7269	41.3314	-120.8290	41.3966	F	1.25	180.0	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
705	705.09	Likely 2011 CFM	-120.8290	41.3966	-120.9138	41.4608	F	1.23	180.0	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
705	705.1	Likely 2011 CFM	-120.9138	41.4608	-120.9633	41.5017	F	1.23	-169.6	0.63	180.0	90	0.38	161.6	0.30	0.05	1.00	180.0	90	48.73	
707	707.01	Mono Lake 2011 CFM	-119.1084	37.9430	-119.1800	38.0340	F	3.06	-147.2	0.68	-97.2	50	0.72	-108.7	0.90	0.30	1.50	-90.0	50	70.11	
707	707.02	Mono Lake 2011 CFM	-119.1800	38.0340	-119.1815	38.1020	F	2.54	-116.5	0.68	-97.2	50	0.72	-108.7	0.90	0.30	1.50	-90.0	50	70.11	
708	708.01	Surprise Valley 2011 CFM	-120.0377	41.1662	-120.1363	41.3162	F	0.72	-90.0	0.79	-88.2	50	0.83	-108.9	0.70	0.20	1.00	-90.0	50	82.86	
708	708.02	Surprise Valley 2011 CFM	-120.1363	41.3162	-120.1511	41.4122	F	0.70	-90.0	0.79	-88.2	50	0.83	-108.9	0.70	0.20	1.00	-90.0	50	82.86	
708	708.03	Surprise Valley 2011 CFM	-120.1511	41.4122	-120.1984	41.5029	F	0.70	-90.0	0.79	-88.2	50	0.83	-108.9	0.70	0.20	1.00	-90.0	50	82.86	
708	708.04	Surprise Valley 2011 CFM	-120.1984	41.5029	-120.1816	41.5830	F	0.69	-90.0	0.79	-88.2	50	0.83	-108.9	0.70	0.20	1.00	-90.0	50	82.86	
708	708.05	Surprise Valley 2011 CFM	-120.1816	41.5830	-120.2270	41.6706	F	0.70	-90.0	0.79	-88.2	50	0.83	-108.9	0.70	0.20	1.00	-90.0	50	82.86	
708	708.06	Surprise Valley 2011 CFM	-120.2270	41.6706	-120.2029	41.7161	F	0.69	-90.0	0.79	-88.2	50	0.83	-108.9	0.70	0.20	1.00	-90.0	50	82.86	
708	708.07	Surprise Valley 2011 CFM	-120.2029	41.7161	-120.1780	41.7667	F	0.69	-90.0	0.79	-88.2	50	0.83	-108.9	0.70	0.20	1.00	-90.0	50	82.86	
708	708.08	Surprise Valley 2011 CFM	-120.1780	41.7667	-120.1626	41.9084	F	0.68	-90.0	0.79	-88.2	50	0.83	-108.9	0.70	0.20	1.00	-90.0	50	82.86	
709	709.01	Oceanic - West Huasna	-120.3167	34.9178	-120.3486	34.9992	F	0.41	128.0	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.02	Oceanic - West Huasna	-120.3486	34.9992	-120.4130	35.0879	F	0.25	124.9	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.03	Oceanic - West Huasna	-120.4130	35.0879	-120.4571	35.1209	F	0.27	121.3	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.04	Oceanic - West Huasna	-120.4571	35.1209	-120.5267	35.2101	F	0.27	121.2	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.05	Oceanic - West Huasna	-120.5267	35.2101	-120.6495	35.3416	F	0.26	123.7	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.06	Oceanic - West Huasna	-120.6495	35.3416	-120.8070	35.4503	F	0.20	135.0	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.07	Oceanic - West Huasna	-120.8070	35.4503	-120.8680	35.5039	F	0.20	135.0	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.08	Oceanic - West Huasna	-120.8680	35.5039	-120.9335	35.5712	F	0.20	135.0	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.09	Oceanic - West Huasna	-120.9335	35.5712	-121.0014	35.5905	F	0.34	125.6	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.1	Oceanic - West Huasna	-121.0014	35.5905	-121.0559	35.6248	F	0.24	133.9	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.11	Oceanic - West Huasna	-121.0559	35.6248	-121.1527	35.6595	F	0.32	116.2	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
709	709.12	Oceanic - West Huasna	-121.1527	35.6595	-121.2197	35.6836	F	0.33	121.1	1.56	145.7	58	0.35	118.7	0.39	0.20	1.00	135.0	58	42.37	
711	711.01	Mount Diablo Thrust North CFM	-121.9081	37.7730	-121.9656	37.8017	F	2.10	90.0	1.61	110.8	40	1.69	105.8	2.00	1.00	3.00	90.0	40	47.77	
711	711.02	Mount Diablo Thrust North CFM	-121.9656	37.8017	-122.0498	37.8960	F	2.10	90.0	1.61	110.8	40	1.69	105.8	2.00	1.00	3.00	90.0	40	47.77	
713	713.01	Mount Diablo Thrust South	-121.7852	37.7241	-121.9031	37.7655	F	2.25	90.0	1.36	103.1	40	1.63	100.6	2.00	1.00	3.00	90.0	40	23.98	
715	715.01	Zayante-Vergeles 2011 CFM	-122.3290	37.1872	-122.2751	37.1691	F	0.10	141.1	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.02	Zayante-Vergeles 2011 CFM	-122.2751	37.1691	-122.2180	37.1639	F	0.10	134.2	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.03	Zayante-Vergeles 2011 CFM	-122.2180	37.1639	-122.0661	37.1119	F	0.11	127.3	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.04	Zayante-Vergeles 2011 CFM	-122.0661	37.1119	-121.9828	37.0991	F	0.12	128.9	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.05	Zayante-Vergeles 2011 CFM	-121.9828	37.0991	-121.8869	37.0384	F	0.11	141.3	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.06	Zayante-Vergeles 2011 CFM	-121.8869	37.0384	-121.7883	36.9547	F	0.12	144.4	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.07	Zayante-Vergeles 2011 CFM	-121.7883	36.9547	-121.7441	36.9265	F	0.11	147.7	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.08	Zayante-Vergeles 2011 CFM	-121.7441	36.9265	-121.6808	36.8790	F	0.11	147.7	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.09	Zayante-Vergeles 2011 CFM	-121.6808	36.8790	-121.6308	36.8370	F	0.11	146.1	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.1	Zayante-Vergeles 2011 CFM	-121.6308	36.8370	-121.5631	36.8091	F	0.13	129.8	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
715	715.11	Zayante-Vergeles 2011 CFM	-121.5631	36.8091	-121.4692	36.7999	F	0.12	120.7	0.20	173.6	30	0.10	150.9	0.10	0.00	0.20	150.0	30	209.17	
717	717.01	Great Valley 05 Pittsburg - Ki	-121.9046	38.0365	-121.8876	38.0833	F	1.78	180.0	0.25	180.0	55	1.48	169.9	1.80	0.50	3.00	180.0	55	78.08	
717	717.02	Great Valley 05 Pittsburg - Ki	-121.8876	38.0833	-121.9524	38.2145	F	1.03	93.5	0.25	180.0	55	1.48	169.9	1.80	0.50	3.00	180.0	55	78.08	
719	719.01	South Klamath Lake East	-121.8703	42.4770	-121.7860	42.3427	F	0.41	-90.0	0.40	-87.2	50	0.38	-108.4	0.39	0.20	1.00	-90.0	60	245.21	
719	719.02	South Klamath Lake East	-121.7860	42.3427	-121.7404	42.2825	F	0.39	-90.0	0.40	-87.2	50	0.38	-108.4	0.39	0.20	1.00	-90.0	60	245.21	
719	719.03	South Klamath Lake East	-121.7404	42.2825	-121.6524	42.0845	F	0.43	-90.0	0.40	-87.2	50	0.38	-108.4	0.39	0.20	1.00	-90.0	60	245.21	
719	719.04	South Klamath Lake East	-121.6524	42.0845	-121.5957	42.0351	F	0.39	-90.0	0.40	-87.2	50	0.38	-108.4	0.39	0.20	1.00	-90.0	60	245.21	
720	720.01	South Klamath Lake West	-121.7184	42.0186	-121.7859	42.0917	F	0.41	-90.0	0.24	-86.7	60	0.43	-108.9	0.39	0.20	1.00	-90.0	60	66.69	
720	720.02	South Klamath Lake West	-121.7859	42.0917	-121.8288	42.1241	F	0.40	-90.0	0.24	-86.7	60	0.43	-108.9	0.39	0.20	1.00	-90.0	60	66.69	
720	720.03	South Klamath Lake West	-121.8288	42.1241	-121.8223	42.2594	F	0.40	-90.0	0.24	-86.7	60	0.43	-108.9	0.39	0.20	1.00	-90.0	60	66.69	
720	720.04	South Klamath Lake West	-121.8223	42.2594	-121.8933	42.3246	F	0.39	-90.0	0.24	-86.7	60	0.43	-108.9	0.39	0.20	1.00	-90.0	60	66.69	
720	720.05	South Klamath Lake West	-121.8933	42.3246	-121.9633	42.4379	F	0.39	-90.0	0.24	-86.7	60	0.43	-108.9	0.39	0.20	1.00	-90.0	60	66.69	
721	721.01	Carson Range (Genoa)	-119.8090	38.6687	-119.8190	38.7825	F	2.14	-139.6	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.02	Carson Range (Genoa)	-119.8190	38.7825	-119.7987	38.8135	F	1.74	-99.5	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.03	Carson Range (Genoa)	-119.7987	38.8135	-119.8020	38.8572	F	2.11	-139.3	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.04	Carson Range (Genoa)	-119.8020	38.8572	-119.8370	38.8856	F	2.63	-171.8	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.05	Carson Range (Genoa)	-119.8370	38.8856	-119.8450	38.8998	F	2.63	-171.8	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.06	Carson Range (Genoa)	-119.8450	38.8998	-119.8405	38.9120	F	2.63	-171.8	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.07	Carson Range (Genoa)	-119.8405	38.9120	-119.8481	38.9314	F	2.02	-134.4	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.08	Carson Range (Genoa)	-119.8481	38.9314	-119.8378	38.9542	F	2.02	-134.4	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.09	Carson Range (Genoa)	-119.8378	38.9542	-119.8410	38.9716	F	2.02	-134.4	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.1	Carson Range (Genoa)	-119.8410	38.9716	-119.8316	38.9812	F	2.02	-134.4	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.11	Carson Range (Genoa)	-119.8316	38.9812	-119.8344	38.9897	F	2.02	-134.4	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.12	Carson Range (Genoa)	-119.8344	38.9897	-119.8455	38.9956	F	2.02	-134.4	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.13	Carson Range (Genoa)	-119.8455	38.9956	-119.8488	39.0068	F	2.02	-134.4	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.14	Carson Range (Genoa)	-119.8488	39.0068	-119.8437	39.0268	F	2.49	-162.8	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.15	Carson Range (Genoa)	-119.8437	39.0268	-119.8313	39.0437	F	2.49	-162.8	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.16	Carson Range (Genoa)	-119.8313	39.0437	-119.8444	39.0611	F	2.49	-162.8	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.17	Carson Range (Genoa)	-119.8444	39.0611	-119.8461	39.0848	F	2.09	-139.9	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.18	Carson Range (Genoa)	-119.8461	39.0848	-119.8551	39.0971	F	2.48	-162.5	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
721	721.19	Carson Range (Genoa)	-119.8551	39.0971	-119.8569	39.1125	F	2.12	-142.0	1.63	-82.9	50	1.45	-90.0	2.00	1.00	3.00	-90.0	50	85.21	
722	722.01	Antelope Valley 2011	-119.4738	38.4698	-119.4740	38.5013	F	1.03	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.02	Antelope Valley 2011	-119.4740	38.5013	-119.5030	38.5469	F	1.01	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.03	Antelope Valley 2011	-119.5030	38.5469	-119.5160	38.5777	F	1.02	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.04	Antelope Valley 2011	-119.5160	38.5777	-119.5273	38.5829	F	0.99	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.05	Antelope Valley 2011	-119.5273	38.5829	-119.5220	38.5955	F	1.01	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.06	Antelope Valley 2011	-119.5220	38.5955	-119.5300	38.6243	F	1.02	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.07	Antelope Valley 2011	-119.5300	38.6243	-119.5290	38.6458	F	1.02	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.08	Antelope Valley 2011	-119.5290	38.6458	-119.5460	38.6694	F	1.00	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.09	Antelope Valley 2011	-119.5460	38.6694	-119.5559	38.7152	F	1.03	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.1	Antelope Valley 2011	-119.5559	38.7152	-119.5695	38.7361	F	1.01	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.11	Antelope Valley 2011	-119.5695	38.7361	-119.5860	38.7809	F	1.03	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.12	Antelope Valley 2011	-119.5860	38.7809	-119.5970	38.7929	F	1.00	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.13	Antelope Valley 2011	-119.5970	38.7929	-119.6007	38.8089	F	1.01	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
722	722.14	Antelope Valley 2011	-119.6007	38.8089	-119.6241	38.8421	F	1.01	-90.0	1.89	-95.5	50	0.97	-109.2	1.00	0.50	1.50	-90.0	50	72.55	
723	723.01	Homestead Valley 2011	-116.3136	34.1598	-116.3275	34.1854	F	0.43	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
723	723.02	Homestead Valley 2011	-116.3275	34.1854	-116.3348	34.2109	F	0.45	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
723	723.03	Homestead Valley 2011	-116.3348	34.2109	-116.3654	34.2367	F	0.39	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
723	723.04	Homestead Valley 2011	-116.3654	34.2367	-116.4008	34.2866	F	0.47	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
723	723.05	Homestead Valley 2011	-116.4008	34.2866	-116.4089	34.3108	F	0.45	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
723	723.06	Homestead Valley 2011	-116.4089	34.3108	-116.4263	34.3213	F	0.38	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
723	723.07	Homestead Valley 2011	-116.4263	34.3213	-116.4508	34.3641	F	0.49	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
723	723.08	Homestead Valley 2011	-116.4508	34.3641	-116.4950	34.4418	F	2.37	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
723	723.09	Homestead Valley 2011	-116.4950	34.4418	-116.5274	34.4899	F	2.41	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
723	723.1	Homestead Valley 2011	-116.5274	34.4899	-116.5373	34.5206	F	2.19	180.0	0.79	180.0	90	0.53	-162.6	0.39	0.20	1.00	180.0	90	62.95	
724	724.01	Camp Rock 2011	-116.5782	34.5823	-116.6740	34.6475	F	0.56	180.0	0.69	180.0	90	1.20	163.1	0.60	0.20	2.00	180.0	90	46.18	
724	724.02	Camp Rock 2011	-116.6740	34.6475	-116.7340	34.6994	F	2.42	180.0	0.69	180.0	90	1.20	163.1	0.60	0.20	2.00	180.0	90	46.18	
724	724.03	Camp Rock 2011	-116.7340	34.6994	-116.8080	34.7525	F	2.36	180.0	0.69	180.0	90	1.20	163.1	0.60	0.20	2.00	180.0	90	46.18	
724	724.04	Camp Rock 2011	-116.8080	34.7525	-116.8570	34.7831	F	2.29	180.0	0.69	180.0	90	1.20	163.1	0.60	0.20	2.00	180.0	90	46.18	
724	724.05	Camp Rock 2011	-116.8570	34.7831	-116.8840	34.8312	F	2.54	180.0	0.69	180.0	90	1.20	163.1	0.60	0.20	2.00	180.0	90	46.18	
724	724.06	Camp Rock 2011	-116.8840	34.8312	-116.9170	34.8715	F	2.51	180.0	0.69	180.0	90	1.20	163.1	0.60	0.20	2.00	180.0	90	46.18	
741	741.01	Big Lagoon - Bald Mtn 2011 CFM	-123.8224	40.7624	-123.8234	40.8510	F	0.99	90.0	1.02	110.3	35	1.15	71.3	1.00	0.50	1.20	90.0	35	66.5	
741	741.02	Big Lagoon - Bald Mtn 2011 CFM	-123.8234	40.8510	-123.8540	40.9332	F	0.95	90.0	1.02	110.3	35	1.15	71.3	1.00	0.50	1.20	90.0	35	66.5	
741	741.03	Big Lagoon - Bald Mtn 2011 CFM	-123.8540	40.9332	-123.9411	40.9990	F	0.94	90.0	1.02	110.3	35	1.15	71.3	1.00	0.50	1.20	90.0	35	66.5	
741	741.04	Big Lagoon - Bald Mtn 2011 CFM	-123.9411	40.9990	-124.0101	41.1028	F	0.87	90.0	1.02	110.3	35	1.15	71.3	1.00	0.50	1.20	90.0	35	66.5	
